name,aziz,ctg,dhk,syl,bb,ecom,id,reference,price
মুক্তিযোদ্ধার খোঁজে,0,4,0,0,0,0,53953,9789844952221,#N/A
Four Friends,0,0,3,1,0,0,6539,9789844952386,#N/A
অগ্নিকন্যা,0,1,0,0,0,0,43773,9789844952430,#N/A
অদেখা ভুবন,0,2,0,0,0,0,53070,9789844952447,#N/A
বাংলাদেশের পুরাকীর্তি কোষ (প্রাচীন যুগ),0,0,1,1,0,0,35246,9789844952492,#N/A
বাংলাদেশের পুরাকীর্তি কোষ (মধ্যযুগ),0,0,0,1,0,0,35245,9789844952508,#N/A
একাত্তরের শহীদ বুদ্ধিজীবী,0,0,0,0,0,0,53952,9789844952515,#N/A
রক যাত্রা,0,0,0,0,0,0,45927,9789844952522,#N/A
কিশোর সমগ্র,0,1,0,0,0,0,32459,9789844952553,#N/A
খেলায় খেলায় বিজ্ঞানের প্রজেক্ট,0,2,0,1,0,0,3820,9789844952591,#N/A
বিষয় আওয়ামী লীগ,0,1,0,0,0,0,7531,9789844952713,#N/A
আবারো টুনটুনি আবারো ছোটাচ্চু,1,10,0,14,0,0,35226,9789844952751,#N/A
দ্য বস ইজ অলওয়েজ রাইট,0,1,0,0,0,0,50241,9789844952768,#N/A
তুমি খুব ভালো মেয়ে,0,0,0,0,0,0,51468,9789844952792,#N/A
যুদ্ধাহত পোকাদের গল্প,0,4,0,0,0,0,35913,9789844952829,#N/A
আত্মকথা মহাত্মা গান্ধী,0,0,1,0,0,0,50269,9789844964101,#N/A
অতল জলের টানে,0,0,0,0,0,0,10145,9789845005121,#N/A
ডেজার্ট ডিলাইট,0,0,0,0,0,0,46314,97898450200244,#N/A
রাবণের দেশে আমি এবং আমরা,0,7,7,0,0,0,18653,9789845020039,#N/A
রচনা সমগ্র ৫ (আবদুল্লাহ আবু সায়ীদ),0,0,0,0,0,0,29308,9789845020053,#N/A
আইনস্টাইনের বাড়ি ভ্যানগঘের হলুদ ভুবন,0,0,0,1,0,0,5006,9789845020077,#N/A
তবু জার্মানি,0,0,0,0,0,0,63219,9789845020121,#N/A
মাটির মলাট,0,0,0,0,0,0,5806,9789845020152,#N/A
বাদশাহ নামদার,14,3,8,3,0,0,4749,9789845020176,#N/A
আমার মুজিব,0,0,0,0,0,0,35372,9789845020213,#N/A
শাকান্ন,0,3,1,0,0,0,46310,9789845020220,#N/A
চিকেন চয়েস,0,1,0,0,0,0,51680,9789845020268,#N/A
রঙপেন্সিল,0,5,10,2,0,0,4756,9789845020299,#N/A
দারুচিনি দ্বীপে,0,1,0,0,0,0,52386,9789845020350,#N/A
পুড়িব একাকী,0,0,0,1,0,0,9047,97898450204005,#N/A
মেঘের ওপর বাড়ি,3,4,6,0,0,0,4753,9789845020411,#N/A
হিমু এবং হার্ভার্ড Ph.D. বল্টুভাই,1,6,7,3,0,0,4796,9789845020428,#N/A
পরিস্থান,0,0,0,0,0,0,8796,9789845020503,#N/A
কবচকুণ্ডল,0,0,0,0,0,0,8969,9789845020510,#N/A
প্রেসক্রিপশন প্রতিদিন,0,0,2,1,0,0,12325,9789845020534,#N/A
উপন্যাস সমগ্র ১০,0,1,0,1,0,0,35216,9789845020572,#N/A
নিউইয়র্কের নীলকাশে ঝকঝকে রোদ,3,5,5,4,0,0,4792,9789845020589,#N/A
পায়ের তলায় খড়ম,0,5,3,0,0,0,72649,9789845020602,#N/A
হুমায়ূন আহমেদ রচনাবলী  ৫,1,0,0,0,0,0,36259,9789845020619,#N/A
বদলে দেওয়ার অর্থনীতি,0,2,1,0,0,0,25488,9789845020688,#N/A
মৎসান্ন,0,2,1,0,0,0,46312,9789845020701,#N/A
চিকিৎসা সংগ্রহ,0,1,0,0,0,0,58065,9789845020787,#N/A
সারা রাত বিড়ালের শব্দ,0,0,0,0,0,0,45487,9789845020800,#N/A
হুমায়ূন আহমেদ রচনাবলী ৬,1,0,0,0,0,0,36258,9789845020848,#N/A
Lingering Look At Days Gone,0,2,0,0,0,0,53084,9789845020893,#N/A
হুমায়ূন আহমেদের ধর্মচেতনা ও মৃত্যুচিন্তা,0,0,2,0,0,0,4788,9789845020930,#N/A
ভ্রমণসমগ্র,1,2,2,1,0,0,4836,9789845020947,#N/A
নিনির সবুজ জ্যোৎস্না,0,0,1,0,0,0,13623,9789845020954,#N/A
হিজিবিজি,3,3,3,2,0,0,4759,9789845021012,#N/A
শকুনের ডানা,0,1,0,1,0,0,10109,9789845021029,#N/A
অস্কার বিজয়ী চলচ্চিত্র,0,0,0,0,0,0,8311,9789845021043,#N/A
রবীন্দ্রজীবনের অনুজ্জ্বল অঞ্চল,0,0,2,1,0,0,37017,9789845021067,#N/A
অধরা,0,1,0,0,0,0,43475,9789845021074,#N/A
হলুদ হিমু কালো র‌্যাব,1,4,17,9,0,0,4795,9789845021098,#N/A
আজ হিমুর বিয়ে,1,4,4,1,0,0,4853,9789845021104,#N/A
এবারও হাফডজন ছোটকাকু,0,0,0,0,0,0,31299,978984502111,#N/A
নুহাশপল্লীর এইসব দিনরাত্রী,0,0,3,1,0,0,4787,9789845021135,#N/A
সাত অসুখের সাতকাহন,0,1,1,1,0,0,12331,9789845021180,#N/A
হুমায়ুন আহমদের কয়েকটি চিঠি ও একটি ডাইরি,0,2,1,0,0,0,36266,9789845021210,#N/A
নারী ধর্ম ইত্যাদি,0,0,1,0,0,0,44183,9789845021258,#N/A
দেয়াল,9,3,5,5,0,0,4746,9789845021272,#N/A
শহীদ কাদরী লেখা না-লেখার গল্প,0,2,0,0,0,0,54011,9789845021296,#N/A
জোছনা ও জননীর গল্প,8,8,12,2,0,0,3785,9789845021326,#N/A
রচনা সমগ্র ৭ (আবদুল্লাহ আবু সায়ীদ),0,0,0,0,0,0,29310,9789845021364,#N/A
ডেলিসিয়াস ডেজার্ট,0,2,0,0,0,0,57062,9789845021388,#N/A
পুষ্টি নামা,0,2,0,0,0,0,46093,9789845021395,#N/A
১০১ টি পাঁচমিশালি রান্না,0,1,1,0,0,0,46318,9789845021418,#N/A
কাকারু,0,1,2,0,0,0,68901,9789845021470,#N/A
কানী ডাইনি,0,0,0,0,0,0,37202,9789845021487,#N/A
কাক ও কাঠগোলাপ,0,0,0,0,0,0,15249,9789845021494,#N/A
টগর অ্যান্ড জেরি,0,0,0,0,0,0,53626,9789845021500,#N/A
ব্যাঙ-কন্যা এলেং,0,0,0,0,0,0,15248,9789845021517,#N/A
হিমু দশ,0,1,1,0,0,0,53080,9789845021579,#N/A
হুমায়ূন আহমেদ রচনাবলী ৭,1,0,0,0,0,0,36257,9789845021593,#N/A
নোবেলের শহর,0,1,2,1,0,0,8442,9789845021630,#N/A
হরকিশোরবাবু,0,0,2,1,0,0,7243,9789845021647,#N/A
"বাংলাদেশ, তোমাকে প্রণাম",0,0,1,0,0,0,5807,9789845021685,#N/A
অর্পিত পদাবলি,0,0,0,0,0,0,34854,9789845021708,#N/A
প্রধানমন্ত্রীই যেখানে অসহায়,0,0,1,0,0,0,34643,9789845021715,#N/A
কিছু বিষাদ হোক পাখি,0,0,0,0,0,0,8776,9789845021838,#N/A
লীলাবতীর মৃত্যু,1,4,1,0,0,0,4754,9789845021845,#N/A
মানবিক ব্যাংকিং,0,0,0,0,0,0,25490,9789845021852,#N/A
রচনা সমগ্র ৮ (আবদুল্লাহ আবু সায়ীদ),0,0,0,0,0,0,29311,9789845021876,#N/A
বাংলার প্রকৃতিতে পাখি,0,1,0,0,0,0,25360,9789845021890,#N/A
কলমের সঙ্গে সংসার,0,0,2,0,0,0,38419,9789845021913,#N/A
উপন্যাস সমগ্র ৪,0,2,1,0,0,0,43796,9789845021920,#N/A
শিশু কিশোর রচনাবলী : প্রথম খণ্ড,0,1,0,0,0,0,32545,9789845021937,#N/A
স্মৃতির জানালা,0,0,0,0,0,0,36313,9789845021944,#N/A
শিশু কিশোর রচনাবলী : দ্বিতীয় খণ্ড,0,2,0,0,0,0,32548,9789845021951,#N/A
উপন্যাস সমগ্র ২,0,1,1,0,0,0,43797,9789845022002,#N/A
"রবীন্দ্রনাথ, ‘গীতাঞ্জলি’ ও নোবেল পুরস্কর",0,0,1,0,0,0,10922,9789845022095,#N/A
তব ভূবনে তব ভূবনে,0,0,0,2,0,0,7992,9789845022118,#N/A
হুমায়ূন আহমেদ রচনাবলী ৮,1,0,0,0,0,0,36256,9789845022149,#N/A
প্যারাসাইকোলজি উপন্যাস : নীল জোছনার জীবন,0,1,1,0,0,0,33859,9789845022163,#N/A
বাংলা টেলিভিশনের ৫০ বছর,0,1,0,0,0,0,8205,9789845022187,#N/A
প্রজেক্ট হাইপার (সায়েন্স ফিকশন),0,0,0,0,0,0,13641,9789845022194,#N/A
Sepoy mutiny a rajput mutineer,0,1,0,0,0,0,50914,9789845022286,#N/A
কিংবদন্তির খনা ও খনার বচন,0,2,4,0,0,0,46073,9789845022323,#N/A
ঐতিহ্যের পিঠা,0,1,1,0,0,0,46316,9789845022460,#N/A
নির্বাচিত ১০০ ছড়া,0,1,0,0,0,0,68900,9789845022521,#N/A
গর্ভবতীর A টু Z,0,1,1,0,0,0,57869,9789845022545,#N/A
রচনা সমগ্র ৯ (আবদুল্লাহ আবু সায়ীদ),0,0,0,0,0,0,29312,9789845022583,#N/A
দ্বিতীয় দিনের কাহিনী,0,0,0,0,0,0,4702,9789845022644,#N/A
রাজায় রাজায় যুদ্ধ,0,1,0,0,0,0,6035,9789845022712,#N/A
সেরা দশ গল্প,0,0,0,0,0,0,10082,9789845022743,#N/A
সেরা দশ গল্প,3,0,2,0,0,0,52371,9789845022750,#N/A
নগর ঢাকায় জনৈক জীবনানন্দ,0,2,0,0,0,0,24697,9789845022798,#N/A
সেরা দশ গল্প (হুমায়ূন আহমেদ),2,2,3,0,0,0,29214,9789845022804,#N/A
সেরা দশ গল্প,0,0,0,1,0,0,36451,9789845022811,#N/A
একলব্য,2,3,6,0,0,0,45539,9789845022828,#N/A
ফেরাউনের গ্রাম,0,0,0,2,0,0,8449,9789845022842,#N/A
সায়েন্স ফিকশন নিলির ভালোবাসা,0,1,0,0,0,0,18684,9789845022880,#N/A
সেরা দশ গল্প,2,0,0,2,0,0,10078,9789845023023,#N/A
সেরা দশ গল্প,0,0,0,0,0,0,10080,9789845023030,#N/A
ভালোবাসার দিনে প্রেমের পঙক্তিমালা,0,0,0,1,0,0,37344,9789845023061,#N/A
দ্বন্দ্বসূত্র,1,1,1,0,0,0,56493,9789845023108,#N/A
সেরা দশ গল্প,0,2,1,0,0,0,51471,9789845023146,#N/A
বাংলার স্মরণীয় নারী,0,0,1,0,0,0,4942,9789845023177,#N/A
হুমায়ূন আহমেদ অনন্ত জীবন যদি,0,0,0,0,0,0,8488,9789845023184,#N/A
নির্বাচিত রবীন্দ্রনাথ,0,0,2,0,0,0,50414,9789845023276,#N/A
বাছাই কিশোর গল্প,0,0,1,0,0,0,32018,9789845023313,#N/A
শ্বেতপদ্ম,0,0,0,2,0,0,37905,9789845023375,#N/A
হুমায়ূন আহমেদ রচনাবলী ৯,1,0,0,0,0,0,50694,9789845023399,#N/A
হুমায়ূন আহমেদ রচনাবলী ১০,1,0,0,0,0,0,36252,9789845023405,#N/A
নির্বাচিত ১০০ কবিতা,0,1,0,0,0,0,6191,9789845023412,#N/A
মিসির আলি দশ,0,1,0,0,0,0,48667,9789845023443,#N/A
হ্যামলেট,0,2,0,0,0,0,39617,9789845023450,#N/A
শিকার,0,1,0,0,0,0,62171,9789845023474,#N/A
রূপবতী,0,0,0,0,0,0,8552,9789845023498,#N/A
স্মৃতিসত্তার সৈয়দ হক,0,1,0,0,0,0,41506,9789845023528,#N/A
বিশ্বজোড়া অনন্ত অঙ্গনে,0,1,2,1,0,0,8342,9789845023535,#N/A
সেরা দশ গল্প,0,0,2,2,0,0,10084,9789845023542,#N/A
গল্প পঞ্চাশৎ,0,0,0,0,0,0,10389,9789845023559,#N/A
সেরা ৫ সায়েন্স ফিকশন,0,0,0,0,0,0,18681,9789845023627,#N/A
বিষাদনদী,0,0,0,0,0,0,21439,9789845023658,#N/A
ভাটি এলাকায় মুক্তিযুদ্ধঃ আমার অহংকার,0,0,1,4,0,0,6690,9789845023672,#N/A
মুক্তিযুদ্ধের বাছাই গল্প,0,3,0,0,0,0,18710,9789845023702,#N/A
ছোটদের বেগম রোকেয়া,0,1,1,0,0,0,32465,9789845023719,#N/A
একাত্তর ও অন্যান্য গল্প,0,0,0,0,0,0,52374,9789845023726,#N/A
আধুনিক পদ্যে প্রাচীন চর্যাপদ,0,2,0,0,0,0,36697,9789845023825,#N/A
ছোবল,0,0,0,0,0,0,9973,9789845023863,#N/A
কিশোরদের নজরুল,0,1,2,0,0,0,32084,9789845023917,#N/A
প্যালেসে পানচিনি,0,1,0,0,0,0,56267,9789845023924,#N/A
মুক্তিযুদ্ধের বাছাই গল্প,0,1,0,0,0,0,10085,9789845023931,#N/A
মুক্তিযুদ্ধের বাছাই গল্প,0,1,1,0,0,0,10434,9789845023962,#N/A
শ্রেষ্ঠ প্রবন্ধ,0,1,1,0,0,0,7768,9789845024013,#N/A
"গণমাধ্যম, গণতন্ত্র ও সাংবাদিকতা প্রেক্ষিত : বাংলাদেশ",0,0,0,0,0,0,43365,9789845024051,#N/A
নিঃসঙ্গতার একশ বছর,0,0,0,0,0,0,43930,9789845024068,#N/A
চেনাজানা কীর্তিমান মানুষের মুখ,0,1,1,0,0,0,41636,9789845024075,#N/A
নজরুলের জীবন গল্প,0,2,1,0,0,0,51586,9789845024105,#N/A
গণমাধ্যম ১৯৭১ বিশ্ব সংবাদপত্রে মুক্তিযুদ্ধ,0,1,3,0,0,0,3934,9789845024143,#N/A
ছোটদের মুক্তিযুদ্ধের কথা,0,0,0,0,0,0,44811,9789845024167,#N/A
নির্বাচিত প্রবন্ধ,0,0,0,2,0,0,7991,9789845024174,#N/A
উৎকট তন্দ্রার নিচে,0,0,3,0,0,0,7271,9789845024181,#N/A
চন্দ্রমুখীর সুইসাইড নোট,0,0,0,0,0,0,8551,9789845024228,#N/A
সেরা দশ গল্প,0,0,0,1,0,0,7255,9789845024235,#N/A
সেরা দশ গল্প,0,1,0,0,0,0,10083,9789845024242,#N/A
নারী পুরুষ ও পরিবারের বিবর্তন,0,0,2,0,0,0,8023,9789845024280,#N/A
গণমাধ্যমের লড়াই,0,2,0,0,0,0,48683,9789845024297,#N/A
নীলগিরিতে চার গোয়েন্দা,0,0,0,0,0,0,18679,9789845024358,#N/A
নাফিসদের রহস্যময় বাড়ি,0,0,0,0,0,0,9101,9789845024402,#N/A
খুন হয়ে যাচ্ছে সব সাদেক,0,0,1,0,0,0,10163,9789845024419,#N/A
জীবনানন্দ কবি প্রেমিক ও গৃহী,0,0,0,1,0,0,11411,9789845024426,#N/A
রুশ বিপ্লবের শতবর্ষ ও অন্যান্য,0,1,3,0,0,0,38576,9789845024464,#N/A
"স্বর্গ নেই, আছে উপসর্গ",0,1,0,0,0,0,7414,9789845024488,#N/A
শ্লীল-অশ্লীল অভিধান,0,2,1,0,0,0,42593,9789845024518,#N/A
বিদ্যাসাগর ও অন্যেরা,0,1,5,0,0,0,4497,9789845024549,#N/A
তিনটি শ্রেষ্ঠ গ্রন্থ,0,0,2,0,0,0,5465,9789845024563,#N/A
নদী কারো নয়,0,1,1,0,0,0,43708,9789845024624,#N/A
অপূর্ব এক দোয়েল পাখি,0,0,0,0,0,0,53679,9789845024662,#N/A
পত্রপুট,0,7,1,0,0,0,37231,97898450247,#N/A
নায়করাজ রাজ্জাক,0,0,0,0,0,0,8216,9789845024709,#N/A
নন্দীছড়ার যোদ্ধারা,0,0,2,0,0,0,35915,9789845024716,#N/A
হুমায়ূন আহমেদের মাকড়সাভীতি এবং অন্যান্য,0,0,2,0,0,0,36264,9789845024723,#N/A
আমার মুক্তিযুদ্ধ,0,0,0,0,0,0,6664,9789845024747,#N/A
৭ই মার্চের ভাষণ কেন বিশ্ব - ঐতিহ্য সম্পদ : বঙ্গবন্ধু মুক্তিযুদ্ধ বাংলাদেশ,2,2,3,0,0,0,35140,9789845024754,#N/A
বাঙালির রাষ্ট্রভাবনা ও বঙ্গবন্ধু,0,3,1,1,0,0,7265,9789845024785,#N/A
ভাষা আন্দোলন সহজ পাঠক,0,0,0,0,0,0,53802,9789845024792,#N/A
বাংলাদেশ রাজনীতি সরকার ও শাসনতান্ত্রিক উন্নয়ন ১৭৫৭-২০১৮,1,1,2,0,0,0,43275,9789845024815,#N/A
কয়েকজন প্রিয় মানুষ,0,1,0,0,0,0,54018,9789845024853,#N/A
আলিম বেগের খুলি,0,0,1,0,0,0,31400,9789845024914,#N/A
মায়ামুকুট,0,1,1,0,0,0,13573,9789845024921,#N/A
প্রস্থানের আগে,1,0,0,0,0,0,38902,9789845024938,#N/A
