name,azizsupermrkt,chittagong,dhaka,sylhet,banglabazar,ecommerce,id,reference,Price
বাৎস্যায়নের কামসূত্র,0,3,5,0,0,0,18071,1.8071E+12,800
নিজের অসুখ নিজে সারান (প্রথম খণ্ড),0,0,0,0,0,0,18091,1.8091E+12,200
রোগ যখন মনে,0,0,0,2,0,0,18108,1.8108E+12,450
কিছু সাধারণ চর্মরোগ ও তার চিকিৎসা,0,2,0,1,0,0,18154,1.8154E+12,500
গীতবিতান,0,0,0,0,0,0,18163,1.8163E+12,1050
The Holy Bible (Kings James Version),0,0,1,0,0,0,18164,1.8164E+12,1598
মুর্শিদাবাদ রহস্য,0,0,0,1,0,0,18169,1.8169E+12,460
ডন কুইক্সোটের অভিযান,0,0,0,0,0,0,43685,1.817E+12,100
The Modern Bengali Dictionary for Non - Bengali Readers (Volume Three),0,0,0,0,0,0,18174,1.8174E+12,1600
The Modern Bengali Dictionary for Non - Bengali Readers (Volume Four),0,0,0,0,0,0,18175,1.8175E+12,2000
জাতক (৬ খণ্ডের সেট),2,6,10,0,0,0,18212,1.8212E+12,4100
অদ্বিতীয় সত্যজিৎ,0,1,0,1,0,0,18215,1.8215E+12,598
ধ্রুপদী এষণা (স্বামী বিবেকানন্দ বিশেষ সংখ্যা ২০১১),0,0,6,0,0,0,18229,1.8229E+12,600
জাতক সমগ্র,0,8,0,0,0,0,18233,1.8233E+12,800
পথের পাঁচালী,0,0,0,0,0,0,18247,1.8247E+12,100
Handwriting  With Cursive Style,0,0,0,0,0,0,18262,1.8262E+12,250
শিকারের সাঁইত্রিশ বছর,0,0,1,0,0,0,18266,1.8266E+12,700
চানক্য শ্লোক ও চানক্য নীতিসূত্র,0,2,0,0,0,0,18306,1.8306E+12,320
রুদ্রাষ্টাধ্যায়ী,0,0,0,0,0,0,18332,1.8332E+12,180
চাণক্য নীতি (তিন শতাধিক শ্লোক ও পাচঁ শতাধিক সূত্র),0,0,5,0,0,0,18346,1.8346E+12,200
অবতার থেকে মানুষ,0,0,2,0,0,0,18359,1.8359E+12,150
বেদ ও বিবেকানন্দ,0,0,1,0,0,0,18361,1.8361E+12,200
অভিধর্ম্মার্থ - সংগ্রহ বা সংক্ষিপ্ত-সার অভিধর্ম্ম,0,0,3,0,0,0,18378,1.8378E+12,150
উপনিষদের অমৃতকথা,0,0,0,0,0,0,18386,1.8386E+12,320
উপনিষদসার সঞ্চয়ন,0,0,3,0,0,0,18388,1.8388E+12,400
ভারতীয় দর্শন,1,1,0,1,0,0,18442,1.8442E+12,400
চিত্রনাট্যের কর্মশালা,1,0,0,0,0,0,18443,1.8443E+12,600
হিফয করতে হলে,2,0,0,0,0,0,18459,1.8459E+12,141
Step To English : 5,0,17,12,1,0,0,18460,1.846E+12,200
ভালোবাসার রামাদান,2,0,0,0,0,0,18467,1.8467E+12,250
Step To English Book Five,0,1,1,0,0,0,18469,1.8469E+12,140
New Steps To English,0,0,0,0,0,0,18476,1.8476E+12,80
গুন্টার গ্রাস ক্ষুব্ধ সময়ের ভাষ্যকার,0,0,2,0,0,0,18481,1.8481E+12,220
মজায় মজায় লিখি ও পড়ি- ১,0,3,2,3,0,0,18482,1.8482E+12,210
Lion English Reader,0,0,0,0,0,0,18483,1.8483E+12,90
Lion English Reader Book Three,0,0,0,0,0,0,18484,1.8484E+12,110
Lion English Reader Book Four With Workbook,0,0,0,0,0,0,18486,1.8486E+12,90
English Readers Introductory,0,0,0,0,0,0,18511,1.8511E+12,130
সেরা বাঁটুল দি গ্রেট সমগ্র,0,8,0,0,0,0,18522,1.8522E+12,1100
English Readers Book Iv,0,2,0,0,0,0,18549,1.8549E+12,140
ইনকা সভ্যতার সন্ধানে,0,3,0,0,0,0,18550,1.855E+12,250
English Readers Book !!,0,0,0,0,0,0,18551,1.8551E+12,170
English Readers Book 3,0,0,1,0,0,0,18553,1.8553E+12,100
এবং মুশায়েরা গদ্যকার সংখ্যা ১৪২৬,0,0,0,0,0,0,1856,1.856E+12,700
বাংলাদেশ সাংস্কৃতিক সমীক্ষামালা - ২ : স্থাপত্য,0,0,3,0,0,0,18571,1.8571E+12,900
কুরআন শারীফ (বঙ্গানুবাদ),0,2,0,0,0,0,18597,1.8597E+12,340
The sari,0,0,0,0,0,0,45122,1859737323,3600
আদিবাসী জনগোষ্ঠী,1,0,0,0,0,0,18599,1.8599E+12,900
Grammar & Vocabulary 5,0,0,0,0,0,0,18605,1.8605E+12,400
সিয়ামে রাসূলুল্লাহ্ সা,0,0,0,0,0,0,18616,1.8616E+12,140
এবং মুশায়েরা নীৎশে সংখ্যা,0,0,3,0,0,0,1864,1.864E+12,800
এবং মুশায়েরা চার্লস ডিকেন্স সংখ্যা,0,1,3,1,0,0,1865,1.865E+12,500
Effective Environmental Management,0,0,0,1,0,0,38663,1865082376,790
মজায় মজায় আঁকি ও খেলি,0,7,4,1,0,0,18685,1.8685E+12,160
মজায় মজায় লিখি ও পড়ি,0,6,1,0,0,0,18691,1.8691E+12,220
আঁকি আমার সিসিমপুর,0,1,0,4,0,0,18707,1.8707E+12,130
রঙে রাঙাও,0,0,0,0,0,0,18708,1.8708E+12,120
সিসিমপুর কমিকস,0,1,0,0,0,0,18712,1.8712E+12,140
তুমিও পারবে,0,0,0,0,0,0,18717,1.8717E+12,100
ইচ্ছে মতন স্বপ্নপূরণ,0,3,0,0,0,0,18718,1.8718E+12,100
বিপরীত শব্দের চক্র - চার্ট,0,0,0,0,0,0,18738,1.8738E+12,70
আমাদের মুক্তিযোদ্ধা দাদাভাই,0,2,0,0,0,0,18748,1.8748E+12,150
বিজ্ঞানবাক্স ট্যানগ্রাম,0,1,0,0,0,0,71041,19011024,480
British Art: A Walk round the rusty pier,0,0,0,0,0,0,45117,1904915051,4500
"মহাকাশ বার্তা (৫৮ সংখ্যা, অক্টোবর ২০২০)",0,0,0,0,0,0,19448,1.9448E+12,75
মহাবিশ্বে জীবনের সন্ধান,0,0,0,0,0,0,8090,2.01308E+11,200
ফুল,0,0,0,0,0,0,47851,2.01309E+11,100
চলচ্চিত্রলেখা ( চিত্রনাট্য ও গান),0,0,0,0,0,0,36987,2.01312E+11,600
সম্মুখযুদ্ধ ১৯৭১,0,0,0,0,0,0,6683,2.01503E+11,350
কাঠবিড়ালি,0,3,0,2,0,0,15407,2.01603E+11,130
গোল্লাছুট সেরা গল্প,0,0,0,0,0,0,3783,2.01702E+11,300
মুক্তিযুদ্ধের নায়কেরা,0,0,0,0,0,0,6853,2.01707E+11,200
Lived Islam & Islamism In Bangladesh,0,0,0,0,0,0,9785,2.0171E+11,600
থ্রি ব্লাইন্ড মাইস,0,3,1,0,0,0,12822,2.01711E+11,240
ফ্রাঙ্কেনস্টাইন,0,1,5,0,0,0,54953,2.01905E+11,150
অবাক দেশে এলিস,0,2,0,0,0,0,14720,2.01908E+11,180
নক্ষত্র,0,0,0,0,0,0,15406,2.01912E+11,150
Kids Magic Practice Book,0,0,0,0,0,0,63658,202110002,850
Kids Magic Practice Book Age 3 Pulse,0,0,0,0,0,0,63659,202110002x,800
ইতিহাসের খসড়া (জুন -জুলাই ২০২২ সংখ্যা),0,0,0,0,0,0,70178,202111,60
Spelling Game,0,0,0,0,0,0,63660,20220303,700
Math Genius,0,0,1,0,0,0,63661,20220304,700
The Choice Islam and Christianity Volume One & Two,0,0,0,0,0,0,20986,2.0986E+12,550
ক্যাপ্টেন কিউরিয়াস,0,0,1,0,0,0,48345,21002270,590
ইন্দ্রজালাদি সংগ্রহ,0,0,1,0,0,0,77005,2101000021,500
চিত্রকর ফ্রিদা কাহলো এক অনন্য নারী,0,0,6,1,0,0,21042,2.1042E+12,400
চলচ্চিত্রাকাক্ষর,0,0,0,0,0,0,21044,2.1044E+12,300
বাংলাদেশ সাংস্কৃতিক সমীক্ষামালা - ৪: সাংস্কৃতিক ইতিহাস,0,0,0,0,0,0,21065,2.1065E+12,700
বাংলাদেশ সাংস্কৃতিক সমীক্ষামালা - ৩: রাষ্ট্র ও সংস্কৃতি,0,0,3,0,0,0,21066,2.1066E+12,700
বাংলাদেশ সাংস্কৃতিক সমীক্ষামালা - ১: প্রত্নতাত্ত্বিক ঐতিহ্য,0,0,0,0,0,0,21067,2.1067E+12,1000
বাংলাদেশ সাংস্কৃতিক সমীক্ষামালা - ৬: ভাষা ও সাহিত্য,0,1,0,0,0,0,21068,2.1068E+12,600
বাংলাদেশ সাংস্কৃতিক সমীক্ষামালা - ৫: আদিবাসী জনগোষ্ঠী,0,0,0,0,0,0,21069,2.1069E+12,900
নন্টে ফন্টে সিরিজ (৫),0,7,2,0,0,0,21078,2.1078E+12,140
নন্টে ফন্টে সিরিজ (৪),0,9,1,0,0,0,21079,2.1079E+12,140
নন্টে ফন্টে সিরিজ (২),0,3,2,0,0,0,21080,2.108E+12,120
হাঁদা ভোঁদা সিরিজ (৩),0,20,9,0,0,0,21081,2.1081E+12,140
হাঁদা ভোঁদা সিরিজ,0,18,9,0,0,0,21082,2.1082E+12,140
নন্টে ফন্টে: ঝাক্কাস ১৪,0,0,0,0,0,0,21253,2.1253E+12,180
নন্টে ফন্টে: দ্য গ্রেট ৫,0,2,0,0,0,0,21254,2.1254E+12,180
নন্টে ফন্টে: কী আনন্দ ৭,0,0,0,0,0,0,21255,2.1255E+12,180
নন্টে ফন্টে: হইচই ১০,0,0,1,0,0,0,21256,2.1256E+12,180
নন্টে ফন্টে: ধামাকা ১১,0,6,0,0,0,0,21257,2.1257E+12,180
নন্টে ফন্টে: বিন্দাস ১২,0,0,0,0,0,0,21259,2.1259E+12,180
নন্টে ফন্টে: চমৎকার-১৩,0,0,0,0,0,0,21261,2.1261E+12,180
"জীবনানন্দ - চর্চার পত্রিকা: জীবনানন্দ (চতুর্থ সংখ্যা, মার্চ ২০২১)",0,0,1,0,0,0,21280,2.128E+12,100
The Pancatantra : The Book of India's Folk Wisdom,0,0,0,0,0,0,67566,2.13019E+12,500
দেখি বিস্ময়ে,0,1,0,2,0,0,21365,2.1365E+12,998
চিঠিপত্র : ৮,0,1,1,0,0,0,21376,2.1376E+12,130
চিঠিপত্র : ১৩,0,0,0,0,0,0,21394,2.1394E+12,94
The Major Works,0,0,0,0,0,0,67704,2.14019E+12,500
আলোচনা চক্র,0,0,0,0,0,0,21405,2.1405E+12,700
Rilke's Book of Hours,0,0,0,0,0,0,67723,2.14157E+12,800
মানিকের কথা,0,0,0,0,0,0,21420,2.142E+12,200
আত্মার পরিচর্যা,0,5,0,0,0,0,21429,2.1429E+12,120
জঙ্গম,0,0,0,0,0,0,21464,2.1464E+12,800
চণ্ডীদাস ও শ্রীকৃষ্ণকীর্তন,0,2,1,1,0,0,21483,2.1483E+12,200
একদা এক পানশালাতে,0,0,0,0,0,0,21627,2.1627E+12,300
ঠগীকাহিনী: ঠগী আমির আলির আত্মকথা,0,2,0,0,0,0,21787,2.1787E+12,700
To the Lighthouse,0,0,0,0,0,0,21925,2.1925E+12,598
Samsad Story Book - 2,0,0,1,0,0,0,21959,2.1959E+12,60
আলোর ফেরিওয়ালা,0,1,0,0,0,0,21979,2.1979E+12,200
বায়ু পুরাণ,0,0,1,2,0,0,5063,2.2E+14,500
জেন গল্প জেন কবিতা,1,0,0,4,0,0,5788,2.2E+13,600
ছবিতে পৃথিবী প্রস্তর যুগ ২,0,0,1,1,0,0,4146,2.2E+12,70
বুদ্ধির পরীক্ষা ১,0,1,0,2,0,0,4141,2.2E+13,90
অন্নদাশঙ্কর রায়ের রচনাবলী (১৩ খণ্ডে সেট),0,0,2,0,0,0,5187,2.2E+11,7220
সাম্যবাদীর আদর্শ,0,3,0,17,0,0,14408,2.2E+11,300
উত্তরতিরিশ,1,2,0,5,0,0,7662,2.20001E+11,300
ধর্মান্ধতার বিস্তার ও বিপদ,0,0,2,1,0,0,8032,2.20001E+14,500
ন্যারেটিভ ফিল্ম নির্মাণ,0,0,0,1,0,0,15083,22000564544,500
রবীন্দ্র রচনাবলী ( ১-১২ খণ্ড),0,0,0,1,0,0,5122,2.20007E+13,6800
ঠানদিদির থলে,0,0,0,0,0,0,22001,2.2001E+12,200
দাদুমণির ঝুলি,0,0,1,0,0,0,22003,2.2003E+12,200
"মেরিলিন মনরোঃ কাহিনি নয়, জীবন",1,6,1,1,0,0,9926,2.20058E+11,200
জানা অজানা নেতাজী সুভাষচন্দ্র,0,0,0,0,0,0,22006,2.2006E+12,300
মিশরযাত্রী বাঙ্গালী,0,2,0,2,0,0,22017,2.2017E+12,600
দাদামশায়ের থলে,0,4,3,0,0,0,22019,2.2019E+12,400
লে মিজারেবল,2,0,0,1,0,0,22020,2.202E+12,400
বিবেকানন্দ রচনা সমগ্র (দুই খণ্ডের সেট),0,7,0,0,0,0,50861,2.2027E+11,1200
শিব্রাম অমনিবাস (৪),0,1,1,0,0,0,51813,2.2027E+12,300
বাল্মীকি রামায়ণ,1,4,2,0,0,0,22027,2.2027E+12,500
অঘোরী মা ষোড়শী নাথ,0,0,0,0,0,0,22032,2.2032E+12,440
গীতা: এক আশ্চর্য আয়ুধ ও বর্ম,0,0,0,0,0,0,22145,2.2145E+12,700
"Ghalib: The Man, the Times",0,0,0,0,0,0,22232,2.2232E+12,650
বাংলা একাডেমি পত্রিকা আক্টোবর-ডিসেম্বর ২০২১,0,0,1,0,0,0,65312,22274847,100
রমাদান আত্মশুদ্বির বিপ্লব,0,1,0,0,0,0,22286,2.2286E+12,400
দিবা রাত্রির কাব্য : সাহিত্য সংখ্যা ১৪২৮,0,1,0,0,0,0,51991,22295763,1000
পথের পাঁচালী কে বিভূতিবাবু,0,0,0,0,0,0,22300,2.23E+12,360
নতুন শতক পত্রিকা-২০১৩,0,0,0,0,0,0,52049,22494693,300
Oathbringer Part Two: The Stormlight Archive Book Three,0,0,0,0,0,0,22519,2.2519E+12,1198
For Whom The Bell Tolls,0,0,0,0,0,0,22527,2.2527E+12,798
আঁকাআঁকি ও অন্যান্য,0,1,1,0,0,0,22546,2.2546E+12,600
সাম্প্রতিক দেশকাল (আল রিহলা),0,0,1,0,0,0,74093,22559565,150
T.S. Grewal's Analysis of Financial Statements,0,0,0,0,0,0,22614,2.2614E+12,960
Kensuke's Kingdom,0,0,0,0,0,0,22621,2.2621E+12,798
চতুষ্কোন,0,5,0,0,0,0,22782,2.2782E+12,360
আত্মবিশ্বাস (সাহিত্য পত্রিকা) অক্টোবর ২১ - মার্চ ২০২২,0,0,0,0,0,0,74610,22786171,400
নিরন্তর সাহিত্য সমাজ সংস্কৃতি বিষয়ক চতুর্মাসিক মে ২০২২,0,0,0,0,0,0,70693,22787445,120
অলৌকিক সমগ্র,0,0,0,0,0,0,22810,2.281E+12,300
রহস্য সন্ধানী দময়ন্তী সমগ্র ২,0,0,0,1,0,0,12416,2.2818E+11,700
বাঙালির দুষ্প্রাপ্য শিকার অভিযান,0,0,0,0,0,0,13036,2.2818E+12,990
নিবাচিত প্রবন্ধ,0,0,0,0,0,0,22822,2.2822E+12,800
বৈদিক সাহিত্য,0,7,0,0,0,0,22823,2.2823E+12,600
দশটি কিরীটী উপন্যাস,0,7,0,0,0,0,22841,2.2841E+12,800
রাষ্ট্রশিক্ষক,0,0,0,0,0,0,22845,2.2845E+12,160
দেবতা কি গ্রহান্তরের মানুষ ?,0,0,0,0,0,0,22851,2.2851E+12,500
My Life,0,0,3,0,0,0,22887,2.2887E+12,590
Poetics,0,0,0,0,0,0,22919,2.2919E+12,598
সৃষ্টিতত্ত্ব ও পঞ্চতত্ত্ব,0,0,0,0,0,0,22942,2.2942E+12,200
প্রাচ্য ও পাশ্চাত্য দর্শনের ইতিহাস : দ্বিতীয় খন্ড,0,0,0,1,0,0,22983,2.2983E+12,1400
ন্যায়দর্শনম্,0,0,0,0,0,0,23010,2.301E+12,200
অরিয়েন্টালিজম,0,0,0,1,0,0,23021,2.3021E+12,500
প্লেটোর পত্রাবলি,0,0,0,0,0,0,23036,2.3036E+12,450
বাঙালির বিত্তসাধনা: সাহারার ইাতকথা,0,0,1,0,0,0,23072,2.3072E+12,240
দেশপ্রসঙ্গ এপ্রিল ২০২১,0,0,0,0,0,0,70025,23095245,100
প্লেটো কারমিদিজ,0,0,1,0,0,0,23104,2.3104E+12,195
এবং কালরাত্রি,0,2,0,0,0,0,23119,2.3119E+12,798
দুর্ধর্ষ কমিক্স,0,0,1,0,0,0,23121,2.3121E+12,250
নির্বাচিত বিষয় কার্টুন,0,0,0,0,0,0,23122,2.3122E+12,790
কমিক্স ও গ্রাফিক্স (৪র্থ সংখ্যা),0,0,0,1,0,0,23123,2.3123E+12,990
"কমিক্স ও গ্রাফিক্স (১ম বর্ষ - ১ম সংখ্যা): ছবিতে গল্প, গল্পের ছবি",0,1,0,0,0,0,23124,2.3124E+12,950
"কমিক্স ও গ্রাফিক্স (৩য় সংখ্যা): ছবিতে গল্প, গল্পের ছবি",0,0,0,0,0,0,23125,2.3125E+12,990
নারীওপ্রগতি (জানুয়ারি-ডিসেম্বর ২০২০),0,0,5,0,0,0,62462,23130040,100
দূরের সাইকেল জুলাই ২০২২,0,0,6,0,0,0,70520,2.313E+11,100
নারী ও প্রগতি জানুয়ারি-জুন ২০২২,0,0,3,0,0,0,70518,23130040x,100
Geronimo Stilton Spacemice : 5,0,0,0,0,0,0,23179,2.3179E+12,590
মনকলম পত্রিকা,0,1,4,1,0,0,62845,23193131,200
"ঐহিক (বইমেলা, ২০২২)",0,1,4,1,0,0,62787,23195460x,900
দশদিশি : আকর গ্রন্থাদি এবং বাংলা ভাষায় চর্চা (প্রথম খন্ড),0,0,0,0,0,0,62847,23203153,560
দশদিশি : আকর গ্রন্থাদি এবং বাংলা ভাষায় চর্চা (দ্বিতীয় খন্ড),0,0,0,0,0,0,62848,23203153x,600
শুভশ্রী,0,0,1,0,0,0,62782,23204141,1160
পরম্পরা (এপ্রিল-জুন ২০২১),1,0,3,0,0,0,41831,23206497,550
Mice Take the Stage : 7,0,0,0,0,0,0,23256,2.3256E+12,590
Raavanputr Meghnad,0,0,4,0,0,0,23363,2.3363E+12,500
The Room On The Roof,0,0,0,0,0,0,23414,2.3414E+12,500
Ladybird Classics: Oliver Twist,0,0,0,0,0,0,23421,2.3421E+12,500
ছাপাখানার গলি,0,0,0,0,0,0,15982,23471808,600
মল্লার ক্রোড়পত্র শতবর্ষে সত্যজিৎ,0,1,4,0,0,0,69147,23475811,400
